sessionId,insuredId,persona,countryCode,city,month,sessionNumber,sessionStart,sessionEnd,startHour,endHour,dayOfWeek,isWeekend,firstAction,lastAction,firstRoute,lastRoute,totalEvents,totalDurationSeconds,avgInterActionSeconds,minInterActionSeconds,maxInterActionSeconds,uniqueActions,uniqueRoutes,uniqueIpsUsed,uniqueDevicesUsed,totalKOs,totalOKs,longestKoStreak,hasLogin,hasLogout,ipChanged,deviceChanged,totalDownloadActions,maxDownloadsIn2Minutes,pingPongCount,riskScoreMax,riskScoreAvg,endedAbruptly,is_anomaly,anomaly_event_count,primary_anomaly_type,anomaly_types,campaignIds,actionSequenceSignature,routeSequenceSignature
3265512-6919-49,76106919,self_service,BE,Brussels,2025-07,49,2025-07-14T15:17:37.000Z,2025-07-14T15:36:34.000Z,15,15,0,0,Connexion,Déconnexion,login,logout,6,1137,227.4,15,483,5,4,1,1,1,5,1,1,1,0,0,0,0,0,10,1.67,0,0,0,normal,[],[],Connexion > Validation MFA > Partager un justificatif du PACS > Partager un justificatif du PACS > Changer ses informations personnel > Déconnexion,login > login > documents > documents > personal_info > logout
5456471-5867-47,82425867,self_service,ES,Seville,2025-07,47,2025-07-14T15:25:03.000Z,2025-07-14T15:42:26.000Z,15,15,0,0,Connexion SSO,SSO Disconnect,login,logout,4,1043,347.67,35,558,4,4,1,1,0,4,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],"Connexion SSO > Envoi d'un document > Changer les coordonnées bancaire, changement de RIB pour les cotisations > SSO Disconnect",login > documents > banking > logout
1394750-7387-49,64077387,self_service,FR,Lille,2025-07,49,2025-07-14T15:33:03.000Z,2025-07-14T15:40:31.000Z,15,15,0,0,Connexion,Déconnexion,login,logout,4,448,149.33,11,420,4,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Changer ses informations personnel > Déconnexion,login > login > personal_info > logout
1943546-6838-51,44416838,contact_heavy,DE,Munich,2025-07,51,2025-07-14T17:24:38.000Z,2025-07-14T17:37:14.000Z,17,17,0,0,Connexion,Déconnexion,login,logout,4,756,252.0,19,694,4,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > envoi d'une demande de résiliation > Déconnexion,login > login > resiliation > logout
8619922-5893-50,63855893,self_service,FR,Paris,2025-07,50,2025-07-14T17:30:25.000Z,2025-07-14T17:40:56.000Z,17,17,0,0,Connexion,Déconnexion,login,logout,4,631,210.33,21,406,4,4,1,1,0,4,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Ouverture d'un document contractuel > Changement de Mot de passe > Déconnexion,login > documents > personal_info > logout
803365-7724-50,73967724,frequent_checker,FR,Bordeaux,2025-07,50,2025-07-14T17:30:36.000Z,2025-07-14T17:33:34.000Z,17,17,0,0,Connexion,Déconnexion,login,logout,4,178,59.33,14,119,4,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Exporter remboursement > Déconnexion,login > login > refunds > logout
5343346-0864-51,70500864,frequent_checker,FR,Nantes,2025-07,51,2025-07-14T17:40:13.000Z,2025-07-14T17:57:14.000Z,17,17,0,0,Connexion SSO,SSO Disconnect,login,logout,6,1021,204.2,29,487,6,4,2,2,1,5,1,1,1,1,1,0,0,0,75,39.17,0,1,6,impossible_device_switch,"[""impossible_device_switch""]",[],Connexion SSO > Changer l'organisme de rattachement sécu. Social > Contactez nous : via message (Ma carte tiers-payant) > Contactez nous : via message (Mes garanties) > Contactez nous : via message (Ma télétransmission - rattachement automatique avec votre Régime Obligatoire) > SSO Disconnect,login > preferences > contact_general > contact_general > contact_general > logout
3279157-0842-53,45740842,frequent_checker,ES,Seville,2025-07,53,2025-07-14T17:40:29.000Z,2025-07-14T17:43:11.000Z,17,17,0,0,Connexion SSO,SSO Disconnect,login,logout,3,162,81.0,44,118,3,3,1,1,1,2,1,1,1,0,0,0,0,0,10,3.33,0,0,0,normal,[],[],Connexion SSO > Exporter remboursement > SSO Disconnect,login > refunds > logout
193931-4786-52,68564786,new_user,FR,Bordeaux,2025-07,52,2025-07-14T17:42:38.000Z,2025-07-14T17:47:07.000Z,17,17,0,0,Connexion,Déconnexion,login,logout,6,269,53.8,18,102,4,3,1,1,0,6,0,1,1,0,0,4,2,0,0,0.0,0,0,0,normal,[],[],Connexion > Téléchargement de la carte de tiers payant > Téléchargement de la carte de tiers payant > Téléchargement de la carte de tiers payant > Téléchargement carte TP > Déconnexion,login > tp_card > tp_card > tp_card > tp_card > logout
8706567-4999-53,26094999,self_service,IT,Turin,2025-07,53,2025-07-14T17:47:49.000Z,2025-07-14T17:53:15.000Z,17,17,0,0,Connexion,Déconnexion,login,logout,4,326,108.67,23,261,4,3,1,1,0,4,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Ouverture d'un document contractuel > Déconnexion,login > login > documents > logout
8866876-4932-50,84324932,self_service,CH,Geneva,2025-07,50,2025-07-14T17:58:53.000Z,2025-07-14T18:04:52.000Z,17,18,0,0,Connexion,Déconnexion,login,logout,3,359,179.5,58,301,3,3,1,1,0,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Partager un justificatif du PACS > Déconnexion,login > documents > logout
4645966-9230-52,97899230,admin_delegated,FR,Lille,2025-07,52,2025-07-14T18:04:12.000Z,2025-07-14T18:17:05.000Z,18,18,0,0,Connexion en tant que,SSO Disconnect,login,logout,3,773,386.5,57,716,3,3,1,1,0,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion en tant que > Changer les coordonnées bancaire, changement de RIB pour les cotisations > SSO Disconnect",login > banking > logout
9854411-6729-50,91586729,self_service,FR,Lyon,2025-07,50,2025-07-14T18:08:45.000Z,2025-07-14T18:11:57.000Z,18,18,0,0,Connexion,Déconnexion,login,logout,3,192,96.0,24,168,3,3,1,1,0,3,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Télécharger un décompte > Déconnexion,login > refunds > logout
8816599-9031-47,66369031,admin_delegated,DE,Berlin,2025-07,47,2025-07-14T18:20:08.000Z,2025-07-14T18:40:41.000Z,18,18,0,0,Connexion,Déconnexion,login,logout,7,1233,205.5,24,460,7,5,1,1,0,7,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Envoi d'un document > Changer les coordonnées bancaire > Signature électronique d'un mandat sepa > Changer l'organisme de rattachement sécu. Social > Déconnexion,login > login > documents > banking > banking > beneficiaries > logout
7377793-1144-52,99581144,self_service,DE,Hamburg,2025-07,52,2025-07-14T18:26:03.000Z,2025-07-14T18:38:45.000Z,18,18,0,0,Connexion,Déconnexion,login,logout,4,762,254.0,53,378,4,3,1,1,1,3,1,1,1,0,0,0,0,0,10,2.5,0,0,0,normal,[],[],Connexion > Changement de Mot de passe > Changer ses informations personnel > Déconnexion,login > personal_info > personal_info > logout
6964626-6968-47,14296968,self_service,ES,Barcelona,2025-07,47,2025-07-14T18:27:09.000Z,2025-07-14T18:56:43.000Z,18,18,0,0,Connexion,Déconnexion,login,logout,6,1774,354.8,42,788,5,3,1,1,1,5,1,1,1,0,0,0,0,0,10,1.67,0,0,0,normal,[],[],"Connexion > Validation MFA > Changer les coordonnées bancaire, changement de RIB pour les remboursements > Changer les coordonnées bancaire > Changer les coordonnées bancaire > Déconnexion",login > login > banking > banking > banking > logout
694071-6510-51,24846510,frequent_checker,FR,Lyon,2025-07,51,2025-07-14T18:28:16.000Z,2025-07-14T18:32:28.000Z,18,18,0,0,Connexion SSO,SSO Disconnect,login,logout,6,252,50.4,25,82,5,4,1,1,0,6,0,1,1,0,0,4,3,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Renvoi carte TP papier > Téléchargement de la carte de tiers payant > Télécharger un décompte > Télécharger un décompte > SSO Disconnect,login > tp_card > tp_card > refunds > refunds > logout
1115345-2080-48,44102080,frequent_checker,BE,Ghent,2025-07,48,2025-07-14T18:29:26.000Z,2025-07-14T18:34:54.000Z,18,18,0,0,Connexion SSO,SSO Disconnect,login,logout,6,328,65.6,40,138,4,4,1,1,0,6,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Exporter remboursement > Exporter remboursement > Téléchargement de la carte de tiers payant > Téléchargement de la carte de tiers payant > SSO Disconnect,login > refunds > refunds > tp_card > tp_card > logout
7992180-7622-49,10437622,contact_heavy,IT,Bologna,2025-07,49,2025-07-15T03:26:34.000Z,2025-07-15T03:35:08.000Z,3,3,1,0,Connexion SSO,SSO Disconnect,login,logout,5,514,128.5,50,182,5,5,1,1,1,4,1,1,1,0,0,0,0,0,25,17.0,0,1,5,unusual_hour,"[""unusual_hour""]",[],Connexion SSO > Partager un justificatif du PACS > Changer l'organisme de rattachement sécu. Social > Changer ses informations personnel > SSO Disconnect,login > documents > preferences > personal_info > logout
7595601-3734-46,46443734,frequent_checker,FR,Lille,2025-07,46,2025-07-15T07:54:31.000Z,2025-07-15T07:57:19.000Z,7,7,1,0,Connexion en tant que,SSO Disconnect,login,logout,5,168,42.0,21,59,4,4,1,1,0,5,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion en tant que > Exporter remboursement > Téléchargement de la carte de tiers payant > Téléchargement de la carte de tiers payant > SSO Disconnect,login > refunds > tp_card > tp_card > logout
2948761-0659-57,76490659,self_service,FR,Paris,2025-07,57,2025-07-15T07:54:58.000Z,2025-07-15T07:59:01.000Z,7,7,1,0,Connexion,Déconnexion,login,logout,5,243,60.75,32,131,4,3,1,1,0,5,0,1,1,0,0,2,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Exporter remboursement > Télécharger un décompte > Télécharger un décompte > Déconnexion,login > refunds > refunds > refunds > logout
8171174-1451-48,19911451,new_user,FR,Toulouse,2025-07,48,2025-07-15T07:58:33.000Z,2025-07-15T08:07:06.000Z,7,8,1,0,Connexion,Déconnexion,login,logout,5,513,128.25,25,358,5,4,1,1,0,5,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion > Changer ses informations personnel > Téléchargement de la carte de tiers payant > Téléchargement carte TP > Déconnexion,login > personal_info > tp_card > tp_card > logout
6926296-1144-50,99581144,self_service,DE,Hamburg,2025-07,50,2025-07-15T08:07:57.000Z,2025-07-15T08:15:59.000Z,8,8,1,0,Connexion SSO,SSO Disconnect,login,logout,4,482,160.67,17,316,3,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Changer ses informations personnel > Changer ses informations personnel > SSO Disconnect,login > personal_info > personal_info > logout
8359100-5754-49,94265754,self_service,LU,Luxembourg,2025-07,49,2025-07-15T08:09:47.000Z,2025-07-15T08:26:21.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,7,994,165.67,18,497,6,5,1,1,0,7,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Envoi d'un document > Changer ses informations personnel > Changer ses informations personnel > Exporter remboursement > Déconnexion,login > login > documents > personal_info > personal_info > refunds > logout
7752829-1807-50,20101807,frequent_checker,FR,Lyon,2025-07,50,2025-07-15T08:15:07.000Z,2025-07-15T08:17:45.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,4,158,52.67,36,61,3,3,1,1,0,4,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion > Téléchargement de la carte de tiers payant > Téléchargement de la carte de tiers payant > Déconnexion,login > tp_card > tp_card > logout
2575189-2112-50,85582112,frequent_checker,FR,Nantes,2025-07,50,2025-07-15T08:16:24.000Z,2025-07-15T08:19:44.000Z,8,8,1,0,Connexion SSO,SSO Disconnect,login,logout,4,200,66.67,17,135,4,3,1,1,1,3,1,1,1,0,0,1,1,0,10,2.5,0,0,0,normal,[],[],Connexion SSO > Télécharger un décompte > Exporter remboursement > SSO Disconnect,login > refunds > refunds > logout
9149624-4572-48,15254572,frequent_checker,FR,Nantes,2025-07,48,2025-07-15T08:20:15.000Z,2025-07-15T08:25:53.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,6,338,67.6,34,118,5,3,1,1,0,6,0,1,1,0,0,2,1,1,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Télécharger un décompte > Exporter remboursement > Télécharger un décompte > Déconnexion,login > login > refunds > refunds > refunds > logout
6916675-0651-51,43510651,contact_heavy,FR,Lyon,2025-07,51,2025-07-15T08:24:02.000Z,2025-07-15T08:28:40.000Z,8,8,1,0,Connexion SSO,SSO Disconnect,login,logout,4,278,92.67,51,150,3,3,1,1,1,3,1,1,1,0,0,0,0,0,10,2.5,0,0,0,normal,[],[],Connexion SSO > Exporter remboursement > Exporter remboursement > SSO Disconnect,login > refunds > refunds > logout
1003160-2210-54,36722210,contact_heavy,FR,Lyon,2025-07,54,2025-07-15T08:24:58.000Z,2025-07-15T08:41:36.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,5,998,249.5,33,467,5,4,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Partager un justificatif du PACS > Contactez nous : via message (Mes garanties) > Envoi d'un message > Déconnexion,login > documents > contact_general > contact_general > logout
1697006-1104-52,37941104,self_service,FR,Paris,2025-07,52,2025-07-15T08:29:18.000Z,2025-07-15T08:41:49.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,6,751,150.2,36,452,5,4,1,1,0,6,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Exporter remboursement > Ouverture d'un document contractuel > Partager un justificatif du PACS > Partager un justificatif du PACS > Déconnexion,login > refunds > documents > documents > documents > logout
9269559-5580-48,69605580,contact_heavy,FR,Toulouse,2025-07,48,2025-07-15T08:30:05.000Z,2025-07-15T08:35:34.000Z,8,8,1,0,Connexion SSO,SSO Disconnect,login,logout,3,329,164.5,16,313,3,3,1,1,0,3,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Ouverture d'un document contractuel > SSO Disconnect,login > documents > logout
5360790-8723-45,70908723,self_service,FR,Paris,2025-07,45,2025-07-15T08:32:39.000Z,2025-07-15T08:50:23.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,4,1064,354.67,58,579,3,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Changer ses informations personnel > Changer ses informations personnel > Déconnexion,login > personal_info > personal_info > logout
3989011-0491-52,30500491,admin_delegated,IT,Bologna,2025-07,52,2025-07-15T08:34:30.000Z,2025-07-15T08:55:54.000Z,8,8,1,0,Connexion SSO,SSO Disconnect,login,logout,5,1284,321.0,14,565,3,3,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Signature électronique d'un mandat sepa > Signature électronique d'un mandat sepa > Signature électronique d'un mandat sepa > SSO Disconnect,login > beneficiaries > beneficiaries > beneficiaries > logout
7390173-0667-52,65770667,admin_delegated,FR,Bordeaux,2025-07,52,2025-07-15T08:35:13.000Z,2025-07-15T08:51:07.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,6,954,190.8,26,351,6,4,1,1,0,6,0,1,1,0,0,2,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Ouverture d'un document contractuel > Envoi d'un document > Changer les coordonnées bancaire > Déconnexion,login > login > documents > documents > banking > logout
6102909-9031-53,66369031,admin_delegated,DE,Berlin,2025-07,53,2025-07-15T08:37:20.000Z,2025-07-15T08:55:47.000Z,8,8,1,0,Connexion en tant que,SSO Disconnect,login,logout,4,1107,369.0,37,652,4,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion en tant que > Signature électronique d'un mandat sepa > Changer les coordonnées bancaire, changement de RIB pour les remboursements > SSO Disconnect",login > banking > banking > logout
4008213-1072-48,39331072,frequent_checker,IT,Rome,2025-07,48,2025-07-15T08:38:22.000Z,2025-07-15T08:42:57.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,6,275,55.0,22,89,6,4,1,1,0,6,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Renvoi carte TP papier > Envoi carte TP par mail > Exporter remboursement > Déconnexion,login > login > tp_card > tp_card > refunds > logout
4091874-5970-45,76515970,self_service,FR,Paris,2025-07,45,2025-07-15T08:38:48.000Z,2025-07-15T08:49:23.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,7,635,105.83,23,258,7,4,1,1,0,7,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Sélection email MFA > Régénération code MFA > Validation MFA > Changer ses informations personnel > Ouverture d'un document contractuel > Déconnexion,login > login > login > login > personal_info > documents > logout
198953-0667-55,65770667,admin_delegated,FR,Bordeaux,2025-07,55,2025-07-15T08:42:54.000Z,2025-07-15T09:18:29.000Z,8,9,1,0,Connexion en tant que,SSO Disconnect,login,logout,6,2135,427.0,10,887,6,4,1,1,1,5,1,1,1,0,0,0,0,0,10,1.67,0,0,0,normal,[],[],"Connexion en tant que > Changer l'organisme de rattachement sécu. Social > Signature électronique d'un mandat sepa > Changer les coordonnées bancaire > Changer les coordonnées bancaire, changement de RIB pour les remboursements > SSO Disconnect",login > beneficiaries > beneficiaries > banking > banking > logout
2068644-9232-47,26009232,admin_delegated,BE,Antwerp,2025-07,47,2025-07-15T08:44:53.000Z,2025-07-15T08:59:28.000Z,8,8,1,0,Connexion en tant que,SSO Disconnect,login,logout,3,875,437.5,34,841,3,3,1,1,0,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion en tant que > Changer les coordonnées bancaire > SSO Disconnect,login > banking > logout
4992544-3444-50,86943444,admin_delegated,ES,Barcelona,2025-07,50,2025-07-15T08:45:30.000Z,2025-07-15T09:08:13.000Z,8,9,1,0,Connexion,Déconnexion,login,logout,6,1363,272.6,16,812,5,4,1,1,0,6,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Changer les coordonnées bancaire > Changer les coordonnées bancaire > Renvoi carte TP papier > Déconnexion,login > login > banking > banking > preferences > logout
9063223-9410-47,34969410,admin_delegated,FR,Nantes,2025-07,47,2025-07-15T08:48:43.000Z,2025-07-15T09:16:11.000Z,8,9,1,0,Connexion en tant que,SSO Disconnect,login,logout,5,1648,412.0,46,821,4,4,1,1,0,5,0,1,1,0,0,0,0,1,0,0.0,0,0,0,normal,[],[],Connexion en tant que > Signature électronique d'un mandat sepa > Changer l'organisme de rattachement sécu. Social > Signature électronique d'un mandat sepa > SSO Disconnect,login > banking > beneficiaries > beneficiaries > logout
1972780-7890-52,51497890,self_service,FR,Lyon,2025-07,52,2025-07-15T08:51:04.000Z,2025-07-15T08:52:30.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,5,86,21.5,10,34,5,2,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Sélection email MFA > Régénération code MFA > Validation MFA > Déconnexion,login > login > login > login > logout
5304655-0287-53,27030287,new_user,FR,Paris,2025-07,53,2025-07-15T09:00:31.000Z,2025-07-15T09:11:31.000Z,9,9,1,0,Connexion,Déconnexion,login,logout,5,660,165.0,58,377,5,3,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Changement de Mot de passe > Changer ses informations personnel > Déconnexion,login > login > personal_info > personal_info > logout
5281261-6264-52,61156264,contact_heavy,ES,Madrid,2025-07,52,2025-07-15T10:23:40.000Z,2025-07-15T10:48:32.000Z,10,10,1,0,Connexion,Déconnexion,login,logout,8,1492,213.14,28,525,8,4,1,1,0,8,0,1,1,0,0,2,1,0,0,0.0,0,0,0,normal,[],[],"Connexion > Sélection email MFA > Régénération code MFA > Validation MFA > Envoi d'un document > Ouverture d'un document contractuel > Contactez nous : via message (Mon adhésion, Autres) > Déconnexion",login > login > login > login > documents > documents > contact_general > logout
2797717-9578-47,44739578,contact_heavy,DE,Frankfurt,2025-07,47,2025-07-15T10:27:46.000Z,2025-07-15T10:41:57.000Z,10,10,1,0,Connexion,Déconnexion,login,logout,4,851,283.67,36,427,4,3,1,1,0,4,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Ouverture d'un document contractuel > Partager un justificatif du PACS > Déconnexion,login > documents > documents > logout
1164490-7689-56,70937689,self_service,FR,Nantes,2025-07,56,2025-07-15T10:34:03.000Z,2025-07-15T10:57:50.000Z,10,10,1,0,Connexion SSO,SSO Disconnect,login,logout,7,1427,237.83,18,480,5,4,1,1,1,6,1,1,1,0,0,2,2,0,10,1.43,0,0,0,normal,[],[],Connexion SSO > Changement de Mot de passe > Envoi d'un document > Envoi d'un document > Changer ses informations personnel > Changement de Mot de passe > SSO Disconnect,login > personal_info > documents > documents > personal_info > personal_info > logout
6092868-6054-52,83006054,contact_heavy,BE,Liège,2025-07,52,2025-07-15T10:34:57.000Z,2025-07-15T10:39:26.000Z,10,10,1,0,Connexion,Déconnexion,login,logout,3,269,134.5,16,253,3,3,1,1,0,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Envoi d'un message > Déconnexion,login > contact_general > logout
4755721-2210-50,36722210,contact_heavy,FR,Lyon,2025-07,50,2025-07-15T10:53:22.000Z,2025-07-15T11:02:42.000Z,10,11,1,0,Connexion,Déconnexion,login,logout,4,560,186.67,12,276,3,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Envoi d'une réclamation > Envoi d'une réclamation > Déconnexion,login > claims > claims > logout
3071306-5441-51,49965441,new_user,ES,Barcelona,2025-07,51,2025-07-15T10:56:29.000Z,2025-07-15T11:07:14.000Z,10,11,1,0,Connexion,Déconnexion,login,logout,3,645,322.5,60,585,3,3,1,1,0,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion > Changer les coordonnées bancaire, changement de RIB pour les remboursements > Déconnexion",login > banking > logout
1380955-5580-50,69605580,contact_heavy,FR,Toulouse,2025-07,50,2025-07-15T10:57:55.000Z,2025-07-15T11:14:13.000Z,10,11,1,0,Connexion,Déconnexion,login,logout,5,978,244.5,13,548,4,3,1,1,1,4,1,1,1,0,0,0,0,0,10,2.0,0,0,0,normal,[],[],Connexion > Validation MFA > envoi d'une demande de résiliation > envoi d'une demande de résiliation > Déconnexion,login > login > resiliation > resiliation > logout
3147001-4366-57,76114366,frequent_checker,FR,Toulouse,2025-07,57,2025-07-15T11:04:05.000Z,2025-07-15T11:05:55.000Z,11,11,1,0,Connexion SSO,SSO Disconnect,login,logout,3,110,55.0,16,94,3,3,1,1,0,3,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Téléchargement carte TP > SSO Disconnect,login > tp_card > logout
4198330-8910-45,75168910,frequent_checker,FR,Lyon,2025-07,45,2025-07-15T11:57:55.000Z,2025-07-15T11:59:06.000Z,11,11,1,0,Connexion,Déconnexion,login,logout,10,71,7.89,4,14,4,4,1,1,4,6,2,1,1,0,0,0,0,6,55,29.5,0,1,10,ping_pong_loop,"[""ping_pong_loop""]",[],Connexion > Contactez nous : via message (Mes remboursements) > Partager un justificatif du PACS > Contactez nous : via message (Mes remboursements) > Partager un justificatif du PACS > Contactez nous : via message (Mes remboursements) > Partager un justificatif du PACS > Contactez nous : via message (Mes remboursements) > Partager un justificatif du PACS > Déconnexion,login > contact_general > documents > contact_general > documents > contact_general > documents > contact_general > documents > logout
8626628-5396-53,95445396,contact_heavy,NL,Amsterdam,2025-07,53,2025-07-15T12:02:35.000Z,2025-07-15T12:12:11.000Z,12,12,1,0,Changement de Mot de passe,SSO Disconnect,personal_info,logout,4,576,192.0,99,368,3,2,1,1,1,3,1,0,1,0,0,0,0,1,25,17.5,0,1,4,skip_login,"[""skip_login""]",[],Changement de Mot de passe > Changer ses informations personnel > Changement de Mot de passe > SSO Disconnect,personal_info > personal_info > personal_info > logout
2928620-3321-45,57193321,frequent_checker,FR,Paris,2025-07,45,2025-07-15T12:05:45.000Z,2025-07-15T12:15:32.000Z,12,12,1,0,Connexion,Déconnexion,login,logout,5,587,146.75,34,328,5,4,1,1,0,5,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Exporter remboursement > Envoi d'un document > Déconnexion,login > login > refunds > documents > logout
1155621-9885-51,93739885,admin_delegated,FR,Bordeaux,2025-07,51,2025-07-15T12:13:21.000Z,2025-07-15T12:47:13.000Z,12,12,1,0,Connexion en tant que,SSO Disconnect,login,logout,7,2032,338.67,39,856,5,5,1,1,0,7,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion en tant que > Changer l'organisme de rattachement sécu. Social > Changer l'organisme de rattachement sécu. Social > Signature électronique d'un mandat sepa > Signature électronique d'un mandat sepa > Envoi d'un document > SSO Disconnect,login > beneficiaries > beneficiaries > banking > banking > documents > logout
9183433-2080-45,44102080,frequent_checker,BE,Ghent,2025-07,45,2025-07-15T12:30:39.000Z,2025-07-15T12:33:46.000Z,12,12,1,0,Connexion SSO,SSO Disconnect,login,logout,3,187,93.5,58,129,3,3,1,1,0,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Exporter remboursement > SSO Disconnect,login > refunds > logout
4962715-5122-47,84015122,frequent_checker,FR,Paris,2025-07,47,2025-07-15T12:31:02.000Z,2025-07-15T12:34:46.000Z,12,12,1,0,Connexion SSO,SSO Disconnect,login,logout,4,224,74.67,52,120,4,3,1,1,0,4,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Téléchargement de la carte de tiers payant > Renvoi carte TP papier > SSO Disconnect,login > tp_card > tp_card > logout
2960788-0838-53,62090838,admin_delegated,PT,Porto,2025-07,53,2025-07-15T12:39:26.000Z,2025-07-15T13:06:18.000Z,12,13,1,0,Connexion en tant que,SSO Disconnect,login,logout,5,1612,403.0,26,679,5,4,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion en tant que > Changer les coordonnées bancaire > Changer les coordonnées bancaire, changement de RIB pour les cotisations > Signature électronique d'un mandat sepa > SSO Disconnect",login > banking > banking > beneficiaries > logout
1773541-4154-49,34034154,admin_delegated,NL,Amsterdam,2025-07,49,2025-07-15T12:39:33.000Z,2025-07-15T12:57:35.000Z,12,12,1,0,Connexion SSO,SSO Disconnect,login,logout,4,1082,360.67,22,551,4,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion SSO > Changer les coordonnées bancaire, changement de RIB pour les remboursements > Changer les coordonnées bancaire > SSO Disconnect",login > banking > banking > logout
587519-0864-52,70500864,frequent_checker,FR,Nantes,2025-07,52,2025-07-15T12:46:22.000Z,2025-07-15T12:49:46.000Z,12,12,1,0,Connexion,Déconnexion,login,logout,5,204,51.0,20,99,5,3,1,1,0,5,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Envoi carte TP par mail > Ajout de la carte tiers payant dans le wallet > Déconnexion,login > login > tp_card > tp_card > logout
