sessionId,insuredId,primary_anomaly_type,ensembleRiskScore,anomaly_prob,churn_prob,totalKOs,ipChanged,deviceChanged,maxDownloadsIn2Minutes,pingPongCount
2838962-1981-81,29051981,normal,0.0025768380146473646,6.442095e-05,0.0,0,0,0,0,0
5205722-8377-77,90588377,normal,0.0025767076294869184,6.441769e-05,0.0,0,0,0,0,0
1007958-5201-81,66335201,normal,0.002575007965788245,6.43752e-05,0.0,0,0,0,0,0
1136284-1185-85,52321185,normal,0.0025695008225739002,6.423752e-05,0.0,0,0,0,0,0
6450398-4876-90,56944876,normal,0.0025693783536553383,6.423446e-05,0.0,0,0,0,1,0
9954997-0324-91,48100324,normal,0.0025680484250187874,6.420121e-05,0.0,0,0,0,1,0
5258820-2180-75,94762180,normal,0.0025674239732325077,6.41856e-05,0.0,0,0,0,1,1
2462623-1807-82,20101807,normal,0.002566802315413952,6.417006e-05,0.0,0,0,0,1,0
4469271-7724-86,73967724,normal,0.0025653340853750706,6.413335e-05,0.0,0,0,0,1,0
7985902-5764-82,90495764,normal,0.002563927788287401,6.4098196e-05,0.0,0,0,0,0,0
9529148-9885-76,93739885,normal,0.002562871901318431,6.40718e-05,0.0,0,0,0,0,0
3674948-6533-75,84346533,normal,0.0025577396154403687,6.394349e-05,0.0,0,0,0,0,0
8068711-8594-81,17528594,normal,0.002556747058406472,6.391868e-05,0.0,0,0,0,2,0
4408473-8525-73,54138525,normal,0.002556376624852419,6.3909414e-05,0.0,0,0,0,0,0
2747788-6510-78,24846510,normal,0.002555718645453453,6.389296e-05,0.0,0,0,0,1,0
167870-0282-82,64010282,normal,0.0025531118735671043,6.38278e-05,0.0,0,0,0,0,0
444430-3321-80,57193321,normal,0.0025524157099425793,6.3810396e-05,0.0,0,0,0,2,0
2466974-7570-72,76017570,normal,0.0025472170673310757,6.3680425e-05,0.0,0,0,0,2,0
3149242-0911-80,15830911,normal,0.0025460440665483475,6.36511e-05,0.0,0,0,0,2,0
3548202-1072-75,39331072,normal,0.0025457723531872034,6.364431e-05,0.0,0,0,0,1,0
2006044-6510-78,16886510,normal,0.0025442312471568584,6.360578e-05,0.0,0,0,0,0,0
1579317-9737-81,26339737,normal,0.002544054063037038,6.360135e-05,0.0,0,0,0,0,0
1065444-9506-78,20109506,normal,0.002542346715927124,6.355867e-05,0.0,0,0,0,0,0
9757059-9542-84,17679542,normal,0.0025418545119464397,6.3546366e-05,0.0,0,0,0,1,0
7511178-8936-88,37428936,normal,0.0025413697585463524,6.3534244e-05,0.0,0,0,0,1,0
8172543-8135-91,24968135,normal,0.002540255431085825,6.3506384e-05,0.0,0,0,0,1,1
1326528-7425-88,18577425,normal,0.002539417240768671,6.348543e-05,0.0,0,0,0,0,0
8408611-1807-75,20101807,normal,0.002537971828132868,6.34493e-05,0.0,0,0,0,1,0
3072554-7550-78,95227550,normal,0.0025366968475282192,6.341742e-05,0.0,0,0,0,0,0
5180554-8492-82,98228492,normal,0.002535040257498622,6.337601e-05,0.0,0,0,0,1,0
1409575-6274-88,19536274,normal,0.0025344407185912132,6.336102e-05,0.0,0,0,0,2,0
7693709-7472-80,49677472,normal,0.0025329235941171646,6.332309e-05,0.0,0,0,0,0,0
6532456-7034-77,68217034,normal,0.002532128943130374,6.3303225e-05,0.0,0,0,0,0,0
2773491-8021-88,26998021,normal,0.002532068407163024,6.330171e-05,0.0,0,0,0,1,0
8186209-1729-83,77221729,normal,0.002528837416321039,6.3220934e-05,0.0,0,0,0,0,0
5494004-7724-85,73967724,normal,0.0025223949924111366,6.305987e-05,0.0,0,0,0,2,0
1798106-1885-82,24671885,normal,0.0025212836917489767,6.3032094e-05,0.0,0,0,0,2,0
2276534-9506-81,20109506,normal,0.0025198536459356546,6.299634e-05,0.0,0,0,0,0,0
9409868-3375-90,68033375,normal,0.002519738394767046,6.299346e-05,0.0,0,0,0,0,0
4577562-4578-88,68904578,normal,0.002518061548471451,6.295154e-05,0.0,0,0,0,0,0
496382-8451-82,59358451,normal,0.0025155607145279646,6.288902e-05,0.0,0,0,0,0,0
669719-5893-87,63855893,normal,0.0025137332268059254,6.284333e-05,0.0,0,0,0,0,0
3916398-9697-74,52669697,normal,0.0025130982976406813,6.282746e-05,0.0,0,0,0,1,0
7127070-5201-75,66335201,normal,0.0025130072608590126,6.282518e-05,0.0,0,0,0,2,0
3274380-3163-75,69523163,normal,0.0025123385712504387,6.280847e-05,0.0,0,0,0,0,0
3540220-3734-85,46443734,normal,0.0025085657835006714,6.271414e-05,0.0,0,0,0,0,0
5034060-4900-87,93774900,normal,0.002507814671844244,6.269537e-05,0.0,0,0,0,0,0
205826-8021-77,26998021,normal,0.0025072097778320312,6.268024e-05,0.0,0,0,0,0,0
8397396-6729-87,91586729,normal,0.0025069396942853928,6.267349e-05,0.0,0,0,0,0,0
9989263-0240-79,69040240,normal,0.002505383687093854,6.263459e-05,0.0,0,0,0,1,0
2893780-8614-77,31638614,normal,0.0025052502751350403,6.2631254e-05,0.0,0,0,0,2,0
7258362-3105-79,67363105,normal,0.0025036376900970936,6.2590945e-05,0.0,0,0,0,0,0
569275-7472-79,49677472,normal,0.002502773655578494,6.256934e-05,0.0,0,0,0,0,0
7496474-4572-78,15254572,normal,0.002499692142009735,6.2492305e-05,0.0,0,0,0,2,0
400303-3826-82,10153826,normal,0.0024994800332933664,6.2487e-05,0.0,0,0,0,0,0
5012537-1175-95,79661175,normal,0.002496773609891534,6.241934e-05,0.0,0,0,0,0,0
4830576-0282-79,64010282,normal,0.002493832493200898,6.234581e-05,0.0,0,0,0,1,0
5934689-1451-90,19911451,normal,0.0024896031245589256,6.224008e-05,0.0,0,0,0,0,0
4129057-2826-81,22222826,normal,0.0024882310535758734,6.220578e-05,0.0,0,0,0,0,0
7234740-4572-74,15254572,normal,0.002487948862835765,6.219872e-05,0.0,0,0,0,1,0
2529382-6919-80,76106919,normal,0.0024852717760950327,6.2131796e-05,0.0,0,0,0,0,0
1958577-0324-77,48100324,normal,0.0024834144860506058,6.208536e-05,0.0,0,0,0,0,0
7272708-9542-93,17679542,normal,0.002482549985870719,6.206375e-05,0.0,0,0,0,0,0
4159983-0659-85,76490659,normal,0.0024802854750305414,6.200714e-05,0.0,0,0,0,0,0
5516971-3734-81,46443734,normal,0.002478410489857197,6.1960265e-05,0.0,0,0,0,1,0
7932726-9215-86,64939215,normal,0.002477403962984681,6.19351e-05,0.0,0,0,0,1,0
9792817-1211-88,30561211,normal,0.002476324327290058,6.190811e-05,0.0,0,0,0,1,0
5830446-4876-85,56944876,normal,0.002476036548614502,6.1900915e-05,0.0,0,0,0,0,0
8161794-4717-82,86054717,normal,0.002475991379469633,6.189979e-05,0.0,0,0,0,2,0
7927639-6903-82,81316903,normal,0.0024755429476499557,6.1888575e-05,0.0,0,0,0,1,0
2360264-2311-89,78272311,normal,0.0024742824025452137,6.185706e-05,0.0,0,0,0,0,0
648733-4154-84,34034154,normal,0.002471933839842677,6.1798346e-05,0.0,0,0,0,0,0
4182779-8492-79,98228492,normal,0.00247141532599926,6.178538e-05,0.0,0,0,0,0,0
7005252-2080-85,44102080,normal,0.002471335232257843,6.178338e-05,0.0,0,0,0,1,0
7033778-7472-75,49677472,normal,0.002467096783220768,6.167742e-05,0.0,0,0,0,0,0
4687751-4218-80,66254218,normal,0.0024658571928739548,6.164643e-05,0.0,0,0,0,1,0
5241497-9442-81,25209442,normal,0.0024646935053169727,6.1617335e-05,0.0,0,0,0,1,0
9487738-9442-69,25209442,normal,0.0024646841920912266,6.16171e-05,0.0,0,0,0,0,0
6699048-7464-77,37787464,normal,0.00246001360937953,6.150034e-05,0.0,0,0,0,1,0
9115229-0287-80,27030287,normal,0.002458948874846101,6.147372e-05,0.0,0,0,0,1,0
7617864-6274-80,19536274,normal,0.0024563611950725317,6.140903e-05,0.0,0,0,0,0,0
7162786-1185-79,52321185,normal,0.002454719739034772,6.1367995e-05,0.0,0,0,0,1,0
933539-2858-79,94832858,normal,0.002452974207699299,6.1324354e-05,0.0,0,0,0,0,0
5205219-6264-93,61156264,normal,0.002451171400025487,6.127929e-05,0.0,0,0,0,0,0
8575382-4493-84,53384493,normal,0.0024509397335350513,6.1273495e-05,0.0,0,0,0,0,0
3457342-3105-86,67363105,normal,0.002449400257319212,6.1235005e-05,0.0,0,0,0,1,0
9301368-0842-77,45740842,normal,0.002446407452225685,6.1160186e-05,0.0,0,0,0,2,0
6785556-4786-75,68564786,normal,0.002445623744279146,6.114059e-05,0.0,0,0,0,2,0
9744483-6967-79,65756967,normal,0.002444600220769644,6.1115e-05,0.0,0,0,0,1,0
2985139-0864-77,70500864,normal,0.002443933393806219,6.109833e-05,0.0,0,0,0,1,0
5869651-2130-86,73322130,normal,0.002443917328491807,6.109793e-05,0.0,0,0,0,2,0
874078-5696-84,77065696,normal,0.002442943165078759,6.107358e-05,0.0,0,0,0,1,0
4816398-8594-87,17528594,normal,0.002438121009618044,6.0953025e-05,0.0,0,0,0,1,0
4463738-6871-82,39376871,normal,0.0024377908557653427,6.094477e-05,0.0,0,0,0,1,0
2683482-0589-91,73030589,normal,0.00243627792224288,6.0906947e-05,0.0,0,0,0,2,0
5365585-4040-75,58984040,normal,0.002432408044114709,6.0810202e-05,0.0,0,0,0,0,0
7763821-5252-72,55915252,normal,0.0024314827751368284,6.0787068e-05,0.0,0,0,0,0,1
9194767-6510-94,24846510,normal,0.002431448083370924,6.0786202e-05,0.0,0,0,0,0,0
7008028-1122-88,15391122,normal,0.0024285190738737583,6.0712977e-05,0.0,0,0,0,1,0
3102533-6260-74,11176260,normal,0.0024267826229333878,6.066957e-05,0.0,0,0,0,1,0
8492390-8467-83,34798467,normal,0.0024258040357381105,6.06451e-05,0.0,0,0,0,0,0
4510560-4123-84,20704123,normal,0.002425302052870393,6.0632552e-05,0.0,0,0,0,0,1
1542103-1451-72,19911451,normal,0.0024222026113420725,6.0555067e-05,0.0,0,0,0,1,0
2537160-8964-76,22978964,normal,0.0024195569567382336,6.048892e-05,0.0,0,0,0,0,0
5297260-0324-79,48100324,normal,0.0024192591663450003,6.048148e-05,0.0,0,0,0,1,0
5026138-6424-77,59396424,normal,0.0024176081642508507,6.04402e-05,0.0,0,0,0,0,0
4941153-5543-83,44445543,normal,0.002417174633592367,6.0429364e-05,0.0,0,0,0,0,0
3086032-5441-83,49965441,normal,0.0024150917306542397,6.0377293e-05,0.0,0,0,0,0,1
6813099-3444-87,86943444,normal,0.0024149627424776554,6.037407e-05,0.0,0,0,0,0,0
4044895-4484-74,95874484,normal,0.0024120581801980734,6.0301456e-05,0.0,0,0,0,0,0
8482819-3734-94,46443734,normal,0.002411704044789076,6.02926e-05,0.0,0,0,0,1,0
696036-7472-69,49677472,normal,0.0024099613074213266,6.0249033e-05,0.0,0,0,0,0,0
9215834-9230-72,97899230,normal,0.0024067023769021034,6.016756e-05,0.0,0,0,0,0,0
6554866-0682-72,82890682,normal,0.0024052339140325785,6.013085e-05,0.0,0,0,0,1,0
4622667-0213-83,32910213,normal,0.0024041724391281605,6.010431e-05,0.0,0,0,0,0,0
3597602-9885-77,93739885,normal,0.0024041286669671535,6.0103215e-05,0.0,0,0,0,0,0
5990311-3444-72,86943444,normal,0.002402098383754492,6.0052458e-05,0.0,0,0,0,0,0
2599174-9410-75,34969410,normal,0.002401376608759165,6.0034417e-05,0.0,0,0,0,0,0
3645607-5696-72,77065696,normal,0.0024012874346226454,6.0032187e-05,0.0,0,0,0,1,0
7670863-4717-76,86054717,normal,0.002401164034381509,6.00291e-05,0.0,0,0,0,2,0
7041377-5319-79,29595319,normal,0.002400490688160062,6.0012266e-05,0.0,0,0,0,0,0
3355979-6054-88,83006054,normal,0.0024002138525247574,6.0005346e-05,0.0,0,0,0,1,0
8612157-7366-93,18527366,normal,0.002398665063083172,5.9966624e-05,0.0,0,0,0,2,0
6094653-8594-85,17528594,normal,0.002398392651230097,5.9959817e-05,0.0,0,0,0,0,0
3322668-1492-78,36481492,normal,0.0023983607534319162,5.9959017e-05,0.0,0,0,0,1,0
1772150-3100-74,38303100,normal,0.002398138865828514,5.995347e-05,0.0,0,0,0,1,0
4983331-0589-90,73030589,normal,0.0023974778596311808,5.993695e-05,0.0,0,0,0,0,0
6997183-7304-80,31547304,normal,0.0023952522315084934,5.9881306e-05,0.0,0,0,0,2,0
5187123-0357-74,95930357,normal,0.0023944824934005737,5.9862065e-05,0.0,0,0,0,2,0
6871724-6953-83,84526953,normal,0.0023942883126437664,5.9857208e-05,0.0,0,0,0,1,0
3031731-3329-81,70183329,normal,0.002391768852248788,5.9794223e-05,0.0,0,0,0,0,0
8162818-2858-87,94832858,normal,0.0023915842175483704,5.9789607e-05,0.0,0,0,0,1,0
781168-9892-91,75119892,normal,0.0023904668632894754,5.976167e-05,0.0,0,0,0,1,0
6455108-8910-84,75168910,normal,0.0023896079510450363,5.9740196e-05,0.0,0,0,0,0,0
6562170-3444-84,86943444,normal,0.0023889881558716297,5.9724705e-05,0.0,0,0,0,0,0
5502350-6953-75,84526953,normal,0.0023883478716015816,5.97087e-05,0.0,0,0,0,1,0
9205358-5764-79,90495764,normal,0.002387468935921788,5.9686725e-05,0.0,0,0,0,1,0
7452118-3734-88,46443734,normal,0.0023871776647865772,5.967944e-05,0.0,0,0,0,1,0
5258129-2826-70,22222826,normal,0.0023845951072871685,5.961488e-05,0.0,0,0,0,0,0
5176655-2311-85,78272311,normal,0.002380846068263054,5.9521153e-05,0.0,0,0,0,1,0
7351978-2826-74,22222826,normal,0.002378873759880662,5.9471844e-05,0.0,0,0,0,1,0
8994100-2858-82,94832858,normal,0.002377365715801716,5.9434144e-05,0.0,0,0,0,1,0
1691718-2903-87,19152903,normal,0.0023768965620547533,5.9422415e-05,0.0,0,0,0,0,0
448393-0911-77,15830911,normal,0.0023767310194671154,5.941828e-05,0.0,0,0,0,1,0
730515-4900-72,93774900,normal,0.0023728585802018642,5.9321465e-05,0.0,0,0,0,0,0
5876457-1122-83,15391122,normal,0.002371451584622264,5.928629e-05,0.0,0,0,0,0,0
7316466-2174-79,67292174,normal,0.002370443195104599,5.9261078e-05,0.0,0,0,0,0,0
2458958-0911-87,15830911,normal,0.0023701561149209738,5.9253904e-05,0.0,0,0,0,1,0
1291145-9065-66,27499065,normal,0.0023696180433034897,5.924045e-05,0.0,0,0,0,1,0
8244883-4571-74,33414571,normal,0.0023680299054831266,5.920075e-05,0.0,0,0,0,1,0
462471-3329-78,70183329,normal,0.002367438515648246,5.918596e-05,0.0,0,0,0,0,0
5178947-4575-91,91674575,normal,0.0023657437413930893,5.9143593e-05,0.0,0,0,0,0,0
3497934-5947-85,10045947,normal,0.0023656918201595545,5.9142294e-05,0.0,0,0,0,2,0
686245-1072-91,39331072,normal,0.002364902291446924,5.9122558e-05,0.0,0,0,0,1,0
2606668-5929-86,90155929,normal,0.0023611143697053194,5.902786e-05,0.0,0,0,0,1,0
7504784-3826-74,10153826,normal,0.0023600743152201176,5.9001857e-05,0.0,0,0,0,1,0
2075098-4572-79,15254572,normal,0.002359824487939477,5.8995614e-05,0.0,0,0,0,1,0
8718963-6730-84,35396730,normal,0.0023580719716846943,5.8951802e-05,0.0,0,0,0,0,0
9366638-5764-90,90495764,normal,0.0023560626432299614,5.890157e-05,0.0,0,0,0,0,0
7335460-0864-75,70500864,normal,0.0023547664750367403,5.8869162e-05,0.0,0,0,0,2,0
4286327-7235-75,86187235,normal,0.002354223281145096,5.885558e-05,0.0,0,0,0,1,0
978917-7286-84,55537286,normal,0.002353361342102289,5.8834034e-05,0.0,0,0,0,0,0
1929749-5201-87,66335201,normal,0.0023528048768639565,5.8820122e-05,0.0,0,0,0,2,0
2093014-0287-75,27030287,normal,0.002351844683289528,5.879612e-05,0.0,0,0,0,0,0
2176417-2798-79,37632798,normal,0.0023517529480159283,5.8793823e-05,0.0,0,0,0,1,1
6525541-2312-85,28402312,normal,0.0023511876352131367,5.8779693e-05,0.0,0,0,0,0,0
9090473-5867-90,82425867,normal,0.0023506563156843185,5.876641e-05,0.0,0,0,0,0,0
8205399-0282-75,64010282,normal,0.002350275404751301,5.8756883e-05,0.0,0,0,0,0,0
6741311-5178-93,88325178,normal,0.002350275404751301,5.8756883e-05,0.0,0,0,0,0,0
5727243-1866-87,65621866,normal,0.0023498854134231806,5.8747133e-05,0.0,0,0,0,0,1
3650272-1185-86,52321185,normal,0.002346575725823641,5.8664395e-05,0.0,0,0,0,0,0
1847266-5201-92,66335201,normal,0.0023461906239390373,5.865477e-05,0.0,0,0,0,2,0
5471749-1185-87,52321185,normal,0.0023459848016500473,5.864962e-05,0.0,0,0,0,0,0
283736-6260-84,11176260,normal,0.002345398999750614,5.8634974e-05,0.0,0,0,0,0,0
1973167-7472-76,49677472,normal,0.002344828564673662,5.8620713e-05,0.0,0,0,0,0,0
1075568-2174-86,67292174,normal,0.0023428774438798428,5.8571935e-05,0.0,0,0,0,0,0
4514788-8422-90,38848422,normal,0.002342772437259555,5.856931e-05,0.0,0,0,0,2,0
147402-6919-79,76106919,normal,0.00234169140458107,5.8542286e-05,0.0,0,0,0,1,0
6398225-9697-86,52669697,normal,0.002341099549084902,5.852749e-05,0.0,0,0,0,1,0
7997898-7286-92,55537286,normal,0.0023409768473356962,5.852442e-05,0.0,0,0,0,1,0
3381549-2858-76,94832858,normal,0.0023393211886286736,5.8483027e-05,0.0,0,0,0,2,0
4473747-0324-89,48100324,normal,0.0023387789260596037,5.8469475e-05,0.0,0,0,0,0,0
2500397-1451-88,19911451,normal,0.0023381367791444063,5.845342e-05,0.0,0,0,0,1,0
4331982-1058-80,76311058,normal,0.0023368550464510918,5.8421374e-05,0.0,0,0,0,1,0
6523156-4040-89,58984040,normal,0.002336148638278246,5.840372e-05,0.0,0,0,0,1,0
5978440-9230-79,97899230,normal,0.0023353020660579205,5.8382553e-05,0.0,0,0,0,0,0
7412900-0842-88,45740842,normal,0.0023350485134869814,5.8376212e-05,0.0,0,0,0,0,0
4723918-8814-91,31498814,normal,0.0023334077559411526,5.8335194e-05,0.0,0,0,0,0,0
6583334-7570-95,76017570,normal,0.002333294600248337,5.8332364e-05,0.0,0,0,0,0,0
5518147-2312-89,28402312,normal,0.0023323288187384605,5.8308222e-05,0.0,0,0,0,0,0
8007036-1807-91,20101807,normal,0.002331263618543744,5.8281592e-05,0.0,0,0,0,1,0
760220-2080-88,44102080,normal,0.002331110183149576,5.8277757e-05,0.0,0,0,0,1,0
9000967-7626-83,94527626,normal,0.00233021704480052,5.8255424e-05,0.0,0,0,0,0,0
913139-1104-87,37941104,normal,0.0023298102896660566,5.824526e-05,0.0,0,0,0,0,0
5366190-9697-79,52669697,normal,0.002329750219359994,5.8243757e-05,0.0,0,0,0,2,0
6805323-2130-84,73322130,normal,0.0023287173826247454,5.8217935e-05,0.0,0,0,0,1,0
4011437-2332-94,27322332,normal,0.0023281313478946686,5.820328e-05,0.0,0,0,0,2,0
4074437-7570-91,76017570,normal,0.002326921559870243,5.817304e-05,0.0,0,0,0,0,0
7675446-2798-89,37632798,normal,0.0023269103839993477,5.817276e-05,0.0,0,0,0,1,0
5998077-8718-92,32908718,normal,0.0023262694012373686,5.8156733e-05,0.0,0,0,0,1,0
7151039-7550-90,95227550,normal,0.002325477311387658,5.8136935e-05,0.0,0,0,0,1,0
9630627-3938-76,12183938,normal,0.0023253068793565035,5.813267e-05,0.0,0,0,0,1,0
7624690-5580-85,69605580,normal,0.0023251560050994158,5.8128902e-05,0.0,0,0,0,1,0
2096522-1545-88,64011545,normal,0.0023248831275850534,5.8122077e-05,0.0,0,0,0,0,0
7252300-0864-81,70500864,normal,0.0023242293391376734,5.8105732e-05,0.0,0,0,0,2,0
1646850-1185-78,52321185,normal,0.0023237038403749466,5.80926e-05,0.0,0,0,0,0,0
2027222-1782-73,80051782,normal,0.002323435852304101,5.8085898e-05,0.0,0,0,0,1,0
2660089-8132-90,36468132,normal,0.0023221755400300026,5.805439e-05,0.0,0,0,0,0,0
7484263-6533-79,84346533,normal,0.002321132691577077,5.802832e-05,0.0,0,0,0,0,0
7192066-2332-87,27322332,normal,0.0023209755308926105,5.8024387e-05,0.0,0,0,0,1,0
5473056-9720-92,76159720,normal,0.0023204621393233538,5.8011556e-05,0.0,0,0,0,1,0
5695330-1185-74,52321185,normal,0.0023197894915938377,5.7994737e-05,0.0,0,0,0,0,1
9955551-9031-86,66369031,normal,0.0023196612019091845,5.7991532e-05,0.0,0,0,0,0,0
2319271-0282-86,64010282,normal,0.0023167873732745647,5.7919686e-05,0.0,0,0,0,1,0
6505491-1110-74,43571110,normal,0.002315875142812729,5.789688e-05,0.0,0,0,0,2,0
5190513-8990-79,25358990,normal,0.0023122781421989202,5.7806952e-05,0.0,0,0,0,2,0
9534914-3163-84,69523163,normal,0.002311923075467348,5.779808e-05,0.0,0,0,0,0,0
2429707-6250-81,87156250,normal,0.002311548450961709,5.778871e-05,0.0,0,0,0,0,0
2503087-8964-84,22978964,normal,0.002311158226802945,5.7778954e-05,0.0,0,0,0,0,0
3762284-2311-93,78272311,normal,0.002311054617166519,5.7776368e-05,0.0,0,0,0,1,0
6877479-9892-89,75119892,normal,0.0023106997832655907,5.7767495e-05,0.0,0,0,0,1,0
4345813-8467-76,34798467,normal,0.002310536801815033,5.776342e-05,0.0,0,0,0,0,0
3895134-4950-82,11324950,normal,0.002310010138899088,5.7750254e-05,0.0,0,0,0,0,0
7109443-6102-71,58536102,normal,0.002309087198227644,5.7727182e-05,0.0,0,0,0,0,1
5923763-6424-69,59396424,normal,0.002308576600626111,5.7714416e-05,0.0,0,0,0,0,0
5331729-1807-84,20101807,normal,0.002308308146893978,5.7707704e-05,0.0,0,0,0,1,0
815286-7464-87,37787464,normal,0.0023071395698934793,5.7678488e-05,0.0,0,0,0,2,0
3836178-4154-79,34034154,normal,0.002306354232132435,5.7658854e-05,0.0,0,0,0,0,0
1298688-2174-89,67292174,normal,0.0023059824015945196,5.7649562e-05,0.0,0,0,0,0,1
2541627-5319-81,29595319,normal,0.0023053009063005447,5.7632522e-05,0.0,0,0,0,0,0
8823812-8594-84,17528594,normal,0.002303446177393198,5.7586156e-05,0.0,0,0,0,1,0
8223215-0682-87,82890682,normal,0.002301617292687297,5.7540434e-05,0.0,0,0,0,0,0
1896310-4493-82,53384493,normal,0.0023015951737761497,5.753988e-05,0.0,0,0,0,0,0
4088137-7054-87,80787054,normal,0.002300210762768984,5.750527e-05,0.0,0,0,0,2,0
4343161-4442-84,25474442,normal,0.0022992282174527645,5.7480705e-05,0.0,0,0,0,0,0
9374653-2311-88,78272311,normal,0.0022992261219769716,5.748065e-05,0.0,0,0,0,0,0
1167177-3321-84,57193321,normal,0.0022983162198215723,5.7457906e-05,0.0,0,0,0,0,0
7759034-6424-83,59396424,normal,0.002298234961926937,5.7455876e-05,0.0,0,0,0,0,0
7793613-9559-85,46409559,normal,0.002297757426276803,5.7443936e-05,0.0,0,0,0,1,0
234533-5929-72,90155929,normal,0.0022970300633460283,5.742575e-05,0.0,0,0,0,1,0
4807374-6953-72,84526953,normal,0.0022967015393078327,5.741754e-05,0.0,0,0,0,3,0
2018957-0651-80,43510651,normal,0.002294468693435192,5.7361714e-05,0.0,0,0,0,0,0
373982-3329-85,70183329,normal,0.0022934493608772755,5.7336234e-05,0.0,0,0,0,0,0
9908706-2858-83,94832858,normal,0.0022904439829289913,5.72611e-05,0.0,0,0,0,1,0
2889366-8492-75,98228492,normal,0.002290118485689163,5.725296e-05,0.0,0,0,0,0,0
9058804-5696-85,77065696,normal,0.0022895135916769505,5.723784e-05,0.0,0,0,0,0,0
1093006-6518-73,89116518,normal,0.0022891859989613295,5.7229652e-05,0.0,0,0,0,2,0
9600046-2080-78,44102080,normal,0.002288378542289138,5.7209465e-05,0.0,0,0,0,2,0
1115087-1451-78,19911451,normal,0.00228832196444273,5.7208046e-05,0.0,0,0,0,0,0
4333605-9697-85,52669697,normal,0.0022877436131238937,5.7193593e-05,0.0,0,0,0,0,0
8152569-8135-72,24968135,normal,0.0022855608258396387,5.7139023e-05,0.0,0,0,0,2,0
8289745-9230-91,97899230,normal,0.0022854411508888006,5.713603e-05,0.0,0,0,0,0,0
7965923-8990-85,25358990,normal,0.0022833256516605616,5.7083143e-05,0.0,0,0,0,0,0
9033330-5696-81,77065696,normal,0.0022828010842204094,5.707003e-05,0.0,0,0,0,0,0
8203833-9380-75,18449380,normal,0.002282483270391822,5.706208e-05,0.0,0,0,0,0,0
9311038-9061-83,55149061,normal,0.002282372210174799,5.7059307e-05,0.0,0,0,0,1,1
5791051-0491-89,30500491,normal,0.0022819023579359055,5.7047557e-05,0.0,0,0,0,0,0
1600132-4066-83,61094066,normal,0.002280409913510084,5.7010246e-05,0.0,0,0,0,0,0
3942940-5893-90,63855893,normal,0.002279935870319605,5.6998397e-05,0.0,0,0,0,2,0
1994093-0788-78,22270788,normal,0.002279483713209629,5.698709e-05,0.0,0,0,0,0,0
1929190-1729-84,77221729,normal,0.002278609899803996,5.6965247e-05,0.0,0,0,0,0,0
622784-5396-79,95445396,normal,0.002277245745062828,5.6931145e-05,0.0,0,0,0,0,0
6951986-4493-90,53384493,normal,0.0022770569194108248,5.6926423e-05,0.0,0,0,0,0,0
1639066-3321-87,57193321,normal,0.002276242710649967,5.690607e-05,0.0,0,0,0,0,0
1681199-8614-81,31638614,normal,0.0022755046375095844,5.6887617e-05,0.0,0,0,0,0,0
9647703-1185-80,52321185,normal,0.0022748992778360844,5.6872483e-05,0.0,0,0,0,1,0
3248563-6968-78,14296968,normal,0.002274047117680311,5.685118e-05,0.0,0,0,0,0,0
1808234-7626-84,94527626,normal,0.0022718491964042187,5.679623e-05,0.0,0,0,0,0,0
974890-0659-80,76490659,normal,0.0022700042463839054,5.6750105e-05,0.0,0,0,0,1,0
9956837-8723-85,70908723,normal,0.002266649156808853,5.6666227e-05,0.0,0,0,0,1,0
3522361-5732-74,11185732,normal,0.002266128081828356,5.6653204e-05,0.0,0,0,0,0,0
9231851-1807-76,20101807,normal,0.0022653224878013134,5.663306e-05,0.0,0,0,0,1,0
3036466-8492-83,98228492,normal,0.0022652531042695045,5.663133e-05,0.0,0,0,0,0,0
2105101-4066-80,61094066,normal,0.0022646808065474033,5.661702e-05,0.0,0,0,0,0,0
971135-0911-76,15830911,normal,0.0022634025663137436,5.6585064e-05,0.0,0,0,0,2,0
4937023-7738-76,58497738,normal,0.0022626537829637527,5.6566347e-05,0.0,0,0,0,1,0
2491076-4876-77,56944876,normal,0.002261430723592639,5.6535766e-05,0.0,0,0,0,0,0
6009155-9108-79,75559108,normal,0.00225920625962317,5.6480156e-05,0.0,0,0,0,0,0
9653212-9737-69,26339737,normal,0.0022590039297938347,5.6475095e-05,0.0,0,0,0,0,0
7753482-4323-88,74584323,normal,0.0022575436159968376,5.6438592e-05,0.0,0,0,0,2,0
8587576-2858-78,94832858,normal,0.002255114261060953,5.637786e-05,0.0,0,0,0,1,0
8881645-1072-79,39331072,normal,0.002253113081678748,5.6327826e-05,0.0,0,0,0,0,0
4952966-2332-93,27322332,normal,0.0022520413622260094,5.6301033e-05,0.0,0,0,0,2,0
8826652-0324-90,48100324,normal,0.002251890953630209,5.6297275e-05,0.0,0,0,0,1,0
6071459-1981-76,29051981,normal,0.0022510213311761618,5.6275534e-05,0.0,0,0,0,0,0
7593370-5178-89,88325178,normal,0.0022497421596199274,5.6243556e-05,0.0,0,0,0,0,0
9903175-5178-95,88325178,normal,0.0022474522702395916,5.6186305e-05,0.0,0,0,0,0,0
5066021-0842-69,45740842,normal,0.002246149582788348,5.6153738e-05,0.0,0,0,0,1,0
8269140-0659-72,76490659,normal,0.0022449481766670942,5.6123703e-05,0.0,0,0,0,0,0
