sessionId,insuredId,persona,countryCode,city,month,sessionNumber,sessionStart,sessionEnd,startHour,endHour,dayOfWeek,isWeekend,firstAction,lastAction,firstRoute,lastRoute,totalEvents,totalDurationSeconds,avgInterActionSeconds,minInterActionSeconds,maxInterActionSeconds,uniqueActions,uniqueRoutes,uniqueIpsUsed,uniqueDevicesUsed,totalKOs,totalOKs,longestKoStreak,hasLogin,hasLogout,ipChanged,deviceChanged,totalDownloadActions,maxDownloadsIn2Minutes,pingPongCount,riskScoreMax,riskScoreAvg,endedAbruptly,is_anomaly,anomaly_event_count,primary_anomaly_type,anomaly_types,campaignIds,actionSequenceSignature,routeSequenceSignature
7207548-5867-51,82425867,self_service,ES,Seville,2025-07,51,2025-07-28T08:52:51.000Z,2025-07-28T08:57:35.000Z,8,8,0,0,Connexion,Déconnexion,login,logout,6,284,56.8,23,89,6,3,1,1,0,6,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Exporter remboursement > Télécharger un décompte > Télécharger le certificat d'adhésion > Déconnexion,login > login > refunds > refunds > refunds > logout
6131970-6903-49,81316903,self_service,FR,Lille,2025-07,49,2025-07-28T08:53:01.000Z,2025-07-28T09:01:06.000Z,8,9,0,0,Connexion,Déconnexion,login,logout,3,485,242.5,42,443,3,3,1,1,0,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Changement de Mot de passe > Déconnexion,login > personal_info > logout
6884886-1563-45,88461563,new_user,FR,Lyon,2025-07,45,2025-07-28T08:53:12.000Z,2025-07-28T09:02:59.000Z,8,9,0,0,Connexion,Déconnexion,login,logout,5,587,146.75,57,400,5,3,1,1,1,4,1,1,1,0,0,1,1,0,10,2.0,0,0,0,normal,[],[],Connexion > Validation MFA > Partager un justificatif du PACS > Envoi d'un document > Déconnexion,login > login > documents > documents > logout
6820708-1665-49,52741665,new_user,IT,Milan,2025-07,49,2025-07-28T08:54:25.000Z,2025-07-28T09:06:52.000Z,8,9,0,0,Connexion SSO,SSO Disconnect,login,logout,4,747,249.0,45,516,4,4,1,1,1,3,1,1,1,0,0,0,0,0,10,2.5,0,0,0,normal,[],[],Connexion SSO > Changer l'organisme de rattachement sécu. Social > Changer ses informations personnel > SSO Disconnect,login > preferences > personal_info > logout
3259638-5543-46,44445543,admin_delegated,IT,Rome,2025-07,46,2025-07-28T08:55:11.000Z,2025-07-28T09:14:55.000Z,8,9,0,0,Connexion,Déconnexion,login,logout,9,1184,148.0,22,479,9,4,1,1,0,9,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Sélection email MFA > Régénération code MFA > Validation MFA > Signature électronique d'un mandat sepa > Changer l'organisme de rattachement sécu. Social > Envoi d'un document > Partager un justificatif du PACS > Déconnexion,login > login > login > login > beneficiaries > beneficiaries > documents > documents > logout
1884457-8688-44,76588688,admin_delegated,FR,Lille,2025-07,44,2025-07-28T08:59:09.000Z,2025-07-28T08:59:17.000Z,8,8,0,0,Connexion,Déconnexion,login,logout,3,8,4.0,2,6,3,3,1,1,2,1,2,1,1,0,0,0,0,0,25,16.67,0,1,3,rapid_fire,"[""rapid_fire""]",[],Connexion > Exporter remboursement > Déconnexion,login > refunds > logout
4025505-6730-55,35396730,admin_delegated,NL,Utrecht,2025-07,55,2025-07-28T09:03:19.000Z,2025-07-28T09:11:00.000Z,9,9,0,0,Connexion en tant que,SSO Disconnect,login,logout,4,461,153.67,24,270,3,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion en tant que > Changer l'organisme de rattachement sécu. Social > Changer l'organisme de rattachement sécu. Social > SSO Disconnect,login > beneficiaries > beneficiaries > logout
3652797-4442-47,25474442,admin_delegated,PT,Lisbon,2025-07,47,2025-07-28T09:06:54.000Z,2025-07-28T09:22:09.000Z,9,9,0,0,Connexion,Déconnexion,login,logout,8,915,130.71,17,284,7,4,1,1,0,8,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Sélection email MFA > Régénération code MFA > Validation MFA > Changer l'organisme de rattachement sécu. Social > Changer l'organisme de rattachement sécu. Social > Signature électronique d'un mandat sepa > Déconnexion,login > login > login > login > preferences > preferences > beneficiaries > logout
9780283-6903-48,81316903,self_service,FR,Lille,2025-07,48,2025-07-28T09:08:47.000Z,2025-07-28T09:10:20.000Z,9,9,0,0,Connexion SSO,SSO Disconnect,login,logout,3,93,46.5,26,67,3,3,1,1,0,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Exporter remboursement > SSO Disconnect,login > refunds > logout
3782854-0240-48,69040240,self_service,FR,Bordeaux,2025-07,48,2025-07-28T09:51:12.000Z,2025-07-28T09:52:43.000Z,9,9,0,0,Connexion,Déconnexion,login,logout,10,91,10.11,2,15,4,4,1,1,5,5,4,1,1,0,0,4,4,6,45,29.0,0,1,10,ping_pong_loop,"[""ping_pong_loop""]",[],Connexion > Contactez nous : via message (Mes prises en charge/devis) > Téléchargement carte TP > Contactez nous : via message (Mes prises en charge/devis) > Téléchargement carte TP > Contactez nous : via message (Mes prises en charge/devis) > Téléchargement carte TP > Contactez nous : via message (Mes prises en charge/devis) > Téléchargement carte TP > Déconnexion,login > contact_general > tp_card > contact_general > tp_card > contact_general > tp_card > contact_general > tp_card > logout
3585929-7178-53,66657178,admin_delegated,DE,Hamburg,2025-07,53,2025-07-28T10:04:16.000Z,2025-07-28T10:33:12.000Z,10,10,0,0,Connexion en tant que,SSO Disconnect,login,logout,5,1736,434.0,24,633,4,4,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion en tant que > Changer les coordonnées bancaire, changement de RIB pour les remboursements > Signature électronique d'un mandat sepa > Signature électronique d'un mandat sepa > SSO Disconnect",login > banking > banking > beneficiaries > logout
8358731-6953-49,84526953,frequent_checker,FR,Bordeaux,2025-07,49,2025-07-28T10:05:01.000Z,2025-07-28T10:13:15.000Z,10,10,0,0,Connexion SSO,SSO Disconnect,login,logout,3,494,247.0,32,462,3,3,1,1,0,3,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Envoi d'un document > SSO Disconnect,login > documents > logout
5075611-5893-53,63855893,self_service,FR,Paris,2025-07,53,2025-07-28T10:08:09.000Z,2025-07-28T10:20:11.000Z,10,10,0,0,Connexion SSO,SSO Disconnect,login,logout,5,722,180.5,31,457,4,4,1,1,0,5,0,1,1,0,0,2,1,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Signature électronique d'un mandat sepa > Télécharger un décompte > Télécharger un décompte > SSO Disconnect,login > banking > refunds > refunds > logout
4209737-5441-50,49965441,new_user,ES,Barcelona,2025-07,50,2025-07-28T10:16:49.000Z,2025-07-28T10:17:10.000Z,10,10,0,0,Connexion SSO,SSO Disconnect,login,logout,5,21,5.25,2,7,5,5,1,1,1,4,1,1,1,0,0,0,0,0,25,14.0,0,1,5,rapid_fire,"[""rapid_fire""]",[],Connexion SSO > envoi d'une demande de résiliation > Signature électronique d'un mandat sepa > Partager un justificatif du PACS > SSO Disconnect,login > resiliation > beneficiaries > documents > logout
5798190-8910-51,75168910,frequent_checker,FR,Lyon,2025-07,51,2025-07-28T10:40:46.000Z,2025-07-28T10:46:01.000Z,10,10,0,0,Connexion,Déconnexion,login,logout,5,315,78.75,23,178,4,4,1,1,0,5,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion > Téléchargement de la carte de tiers payant > Téléchargement de la carte de tiers payant > Exporter remboursement > Déconnexion,login > tp_card > tp_card > refunds > logout
1769250-1185-50,52321185,self_service,ES,Madrid,2025-07,50,2025-07-28T10:43:44.000Z,2025-07-28T11:04:37.000Z,10,11,0,0,Connexion,Déconnexion,login,logout,8,1253,179.0,16,559,6,4,1,1,0,8,0,1,1,0,0,0,0,1,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Changer ses informations personnel > Changement de Mot de passe > Changer ses informations personnel > Exporter remboursement > Exporter remboursement > Déconnexion,login > login > personal_info > personal_info > personal_info > refunds > refunds > logout
5890487-7464-47,37787464,frequent_checker,FR,Nantes,2025-07,47,2025-07-28T10:57:03.000Z,2025-07-28T11:00:38.000Z,10,11,0,0,Connexion SSO,SSO Disconnect,login,logout,4,215,71.67,20,104,4,4,1,1,1,3,1,1,1,0,0,1,1,0,10,2.5,0,0,0,normal,[],[],Connexion SSO > Téléchargement de la carte de tiers payant > Exporter remboursement > SSO Disconnect,login > tp_card > refunds > logout
2644057-1274-52,12801274,contact_heavy,BE,Liège,2025-07,52,2025-07-28T11:01:59.000Z,2025-07-28T11:16:53.000Z,11,11,0,0,Connexion,Déconnexion,login,logout,5,894,223.5,13,542,5,4,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > demander un renvoi par mail d'échéancier > Envoi d'une réclamation > Contactez nous : via message (Mes garanties) > Déconnexion,login > claims > claims > contact_general > logout
5483501-9737-46,26339737,contact_heavy,FR,Bordeaux,2025-07,46,2025-07-28T11:52:28.000Z,2025-07-28T12:04:02.000Z,11,12,0,0,Connexion SSO,SSO Disconnect,login,logout,4,694,231.33,54,406,4,4,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Envoi d'un message > Envoi d'une réclamation > SSO Disconnect,login > contact_general > claims > logout
9372467-7304-47,31547304,frequent_checker,FR,Paris,2025-07,47,2025-07-28T11:55:16.000Z,2025-07-28T11:58:48.000Z,11,11,0,0,Connexion SSO,SSO Disconnect,login,logout,4,212,70.67,35,114,4,4,1,1,0,4,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Exporter remboursement > Envoi carte TP par mail > SSO Disconnect,login > refunds > tp_card > logout
7186546-9788-50,32409788,self_service,PT,Lisbon,2025-07,50,2025-07-28T11:57:04.000Z,2025-07-28T12:06:24.000Z,11,12,0,0,Connexion SSO,SSO Disconnect,login,logout,4,560,186.67,20,287,3,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Changer ses informations personnel > Changer ses informations personnel > SSO Disconnect,login > personal_info > personal_info > logout
6696257-8492-50,98228492,self_service,IT,Bologna,2025-07,50,2025-07-28T12:20:25.000Z,2025-07-28T12:31:20.000Z,12,12,0,0,Connexion,Déconnexion,login,logout,5,655,163.75,46,401,5,4,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Changer ses informations personnel > Changer les coordonnées bancaire > Déconnexion,login > login > personal_info > banking > logout
2725890-8594-52,17528594,frequent_checker,PT,Braga,2025-07,52,2025-07-28T12:38:37.000Z,2025-07-28T12:47:23.000Z,12,12,0,0,Connexion SSO,SSO Disconnect,login,logout,4,526,175.33,44,437,4,4,1,1,0,4,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Partager un justificatif du PACS > Renvoi carte TP papier > SSO Disconnect,login > documents > tp_card > logout
1563854-0659-52,76490659,self_service,FR,Paris,2025-07,52,2025-07-28T12:42:11.000Z,2025-07-28T13:16:32.000Z,12,13,0,0,Connexion SSO,SSO Disconnect,login,logout,6,2061,412.2,19,703,4,4,1,1,1,5,1,1,1,0,0,0,0,0,10,1.67,0,0,0,normal,[],[],Connexion SSO > Signature électronique d'un mandat sepa > Signature électronique d'un mandat sepa > Changer ses informations personnel > Changer ses informations personnel > SSO Disconnect,login > banking > banking > personal_info > personal_info > logout
3736169-9697-53,52669697,frequent_checker,FR,Lille,2025-07,53,2025-07-28T12:51:11.000Z,2025-07-28T12:52:39.000Z,12,12,0,0,Connexion,Déconnexion,login,logout,4,88,29.33,25,38,4,3,1,1,0,4,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Télécharger un décompte > Déconnexion,login > login > refunds > logout
7076718-0682-47,82890682,self_service,FR,Toulouse,2025-07,47,2025-07-28T12:55:53.000Z,2025-07-28T13:11:50.000Z,12,13,0,0,Connexion,Déconnexion,login,logout,5,957,239.25,51,770,5,4,1,1,0,5,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Changer les coordonnées bancaire > Télécharger un décompte > Exporter remboursement > Déconnexion,login > banking > refunds > refunds > logout
5204220-3329-49,70183329,self_service,DE,Munich,2025-07,49,2025-07-28T14:24:37.000Z,2025-07-28T14:31:51.000Z,14,14,0,0,Connexion SSO,SSO Disconnect,login,logout,3,434,217.0,19,415,3,3,1,1,0,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Changement de Mot de passe > SSO Disconnect,login > personal_info > logout
5296362-9892-51,75119892,admin_delegated,FR,Marseille,2025-07,51,2025-07-28T14:38:05.000Z,2025-07-28T15:05:15.000Z,14,15,0,0,Connexion en tant que,SSO Disconnect,login,logout,6,1630,326.0,19,586,6,4,1,1,0,6,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion en tant que > Changer les coordonnées bancaire > Changer les coordonnées bancaire, changement de RIB pour les remboursements > Signature électronique d'un mandat sepa > Changer l'organisme de rattachement sécu. Social > SSO Disconnect",login > banking > banking > beneficiaries > beneficiaries > logout
7011426-1110-49,43571110,frequent_checker,FR,Bordeaux,2025-07,49,2025-07-28T14:39:45.000Z,2025-07-28T14:41:30.000Z,14,14,0,0,Connexion SSO,SSO Disconnect,login,logout,3,105,52.5,25,80,3,3,1,1,0,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Exporter remboursement > SSO Disconnect,login > refunds > logout
1584416-1729-49,77221729,contact_heavy,ES,Seville,2025-07,49,2025-07-28T14:45:47.000Z,2025-07-28T15:09:50.000Z,14,15,0,0,Connexion,Déconnexion,login,logout,6,1443,288.6,32,453,5,4,1,1,2,4,1,1,1,0,0,0,0,0,10,3.33,0,0,0,normal,[],[],"Connexion > Envoi d'une réclamation > Envoi d'une réclamation > Contactez nous : via message (Mon adhésion, Autres) > Contactez nous : via message (Mes garanties) > Déconnexion",login > claims > claims > contact_general > contact_general > logout
7886879-4786-56,68564786,new_user,FR,Bordeaux,2025-07,56,2025-07-28T14:53:27.000Z,2025-07-28T14:56:36.000Z,14,14,0,0,Connexion,Déconnexion,login,logout,4,189,63.0,56,73,4,3,1,1,0,4,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion > Téléchargement carte TP > Téléchargement de la carte de tiers payant > Déconnexion,login > tp_card > tp_card > logout
1984959-1545-51,64011545,self_service,FR,Nantes,2025-07,51,2025-07-28T14:55:35.000Z,2025-07-28T15:12:38.000Z,14,15,0,0,Changer ses informations personnel,Déconnexion,personal_info,logout,4,1023,341.0,223,417,4,3,1,1,1,3,1,0,1,0,0,0,0,0,25,17.5,0,1,4,skip_login,"[""skip_login""]",[],"Changer ses informations personnel > Changer les coordonnées bancaire, changement de RIB pour les remboursements > Changement de Mot de passe > Déconnexion",personal_info > banking > personal_info > logout
4929429-0911-48,15830911,frequent_checker,FR,Toulouse,2025-07,48,2025-07-28T15:10:06.000Z,2025-07-28T15:12:38.000Z,15,15,0,0,Connexion SSO,SSO Disconnect,login,logout,3,152,76.0,10,142,3,3,1,1,0,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Exporter remboursement > SSO Disconnect,login > refunds > logout
3103570-9230-52,97899230,admin_delegated,FR,Lille,2025-07,52,2025-07-28T15:17:35.000Z,2025-07-28T15:52:38.000Z,15,15,0,0,Connexion SSO,SSO Disconnect,login,logout,6,2103,420.6,11,808,5,4,1,1,0,6,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Signature électronique d'un mandat sepa > Changer les coordonnées bancaire > Changer les coordonnées bancaire > Changer l'organisme de rattachement sécu. Social > SSO Disconnect,login > beneficiaries > banking > banking > beneficiaries > logout
5362428-8688-50,76588688,admin_delegated,FR,Lille,2025-07,50,2025-07-28T15:17:38.000Z,2025-07-28T15:49:01.000Z,15,15,0,0,Connexion en tant que,SSO Disconnect,login,logout,5,1883,470.75,31,765,4,4,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion en tant que > Changer les coordonnées bancaire, changement de RIB pour les cotisations > Changer l'organisme de rattachement sécu. Social > Changer l'organisme de rattachement sécu. Social > SSO Disconnect",login > banking > beneficiaries > beneficiaries > logout
6797650-9559-49,46409559,frequent_checker,IT,Rome,2025-07,49,2025-07-28T15:24:28.000Z,2025-07-28T15:28:35.000Z,15,15,0,0,Connexion,Déconnexion,login,logout,5,247,61.75,27,88,4,3,1,1,0,5,0,1,1,0,0,3,2,0,0,0.0,0,0,0,normal,[],[],Connexion > Téléchargement carte TP > Téléchargement carte TP > Envoi carte TP par mail > Déconnexion,login > tp_card > tp_card > tp_card > logout
582683-9065-49,27499065,new_user,IT,Bologna,2025-07,49,2025-07-28T15:37:44.000Z,2025-07-28T15:40:12.000Z,15,15,0,0,Connexion,Déconnexion,login,logout,3,148,74.0,43,105,3,3,1,1,0,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Changer ses informations personnel > Déconnexion,login > personal_info > logout
1430630-1648-46,44811648,self_service,NL,Amsterdam,2025-07,46,2025-07-28T17:25:45.000Z,2025-07-28T17:29:09.000Z,17,17,0,0,Connexion,Déconnexion,login,logout,3,204,102.0,50,154,3,3,1,1,1,2,1,1,1,0,0,1,1,0,10,3.33,0,0,0,normal,[],[],Connexion > Télécharger un décompte > Déconnexion,login > refunds > logout
6861677-8021-45,26998021,self_service,FR,Nantes,2025-07,45,2025-07-28T17:26:02.000Z,2025-07-28T17:59:56.000Z,17,17,0,0,Connexion SSO,SSO Disconnect,login,logout,8,2034,290.57,25,548,5,4,1,1,1,7,1,1,1,0,0,1,1,0,10,1.25,0,0,0,normal,[],[],Connexion SSO > Changer ses informations personnel > Changer ses informations personnel > Changer ses informations personnel > Changer ses informations personnel > Télécharger un décompte > Exporter remboursement > SSO Disconnect,login > personal_info > personal_info > personal_info > personal_info > refunds > refunds > logout
8334867-1665-47,52741665,new_user,IT,Milan,2025-07,47,2025-07-28T17:28:10.000Z,2025-07-28T17:29:56.000Z,17,17,0,0,Connexion,Déconnexion,login,logout,3,106,53.0,23,83,3,3,1,1,0,3,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Renvoi carte TP papier > Déconnexion,login > preferences > logout
4652652-1492-46,36481492,contact_heavy,IT,Bologna,2025-07,46,2025-07-28T17:34:08.000Z,2025-07-28T17:54:32.000Z,17,17,0,0,Connexion,Déconnexion,login,logout,7,1224,204.0,27,425,6,4,1,1,0,7,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Envoi d'une réclamation > Envoi d'une réclamation > Envoi d'un message > Contactez nous : via message (Mes garanties) > Déconnexion,login > login > claims > claims > contact_general > contact_general > logout
3582560-2311-51,78272311,self_service,FR,Lille,2025-07,51,2025-07-28T17:34:36.000Z,2025-07-28T17:59:32.000Z,17,17,0,0,Connexion SSO,SSO Disconnect,login,logout,7,1496,249.33,10,718,5,4,1,1,0,7,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Signature électronique d'un mandat sepa > Signature électronique d'un mandat sepa > Exporter remboursement > Exporter remboursement > Télécharger le certificat d'adhésion > SSO Disconnect,login > banking > banking > refunds > refunds > refunds > logout
6447734-7034-47,68217034,contact_heavy,FR,Paris,2025-07,47,2025-07-28T17:37:47.000Z,2025-07-28T17:44:13.000Z,17,17,0,0,Connexion SSO,SSO Disconnect,login,logout,3,386,193.0,23,363,3,3,1,1,0,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion SSO > Contactez nous : via message (Mon adhésion, Autres) > SSO Disconnect",login > contact_general > logout
7187659-4786-50,68564786,new_user,FR,Bordeaux,2025-07,50,2025-07-28T17:39:04.000Z,2025-07-28T17:44:07.000Z,17,17,0,0,Connexion,Déconnexion,login,logout,4,303,101.0,29,210,4,4,1,1,0,4,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Téléchargement de la carte de tiers payant > Changement de Mot de passe > Déconnexion,login > tp_card > personal_info > logout
1951793-6250-48,87156250,frequent_checker,NL,Amsterdam,2025-07,48,2025-07-28T17:41:04.000Z,2025-07-28T17:41:57.000Z,17,17,0,0,Connexion SSO,SSO Disconnect,login,logout,2,53,53.0,53,53,2,2,1,1,0,2,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > SSO Disconnect,login > logout
5544065-3105-49,67363105,frequent_checker,PT,Braga,2025-07,49,2025-07-28T17:42:54.000Z,2025-07-28T17:52:28.000Z,17,17,0,0,Connexion SSO,SSO Disconnect,login,logout,4,574,191.33,33,379,4,3,1,1,0,4,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Ouverture d'un document contractuel > Partager un justificatif du PACS > SSO Disconnect,login > documents > documents > logout
1088097-9061-53,55149061,self_service,NL,Amsterdam,2025-07,53,2025-07-28T17:46:26.000Z,2025-07-28T17:55:42.000Z,17,17,0,0,Connexion,Déconnexion,login,logout,5,556,139.0,18,308,5,4,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Changer ses informations personnel > Exporter remboursement > Déconnexion,login > login > personal_info > refunds > logout
4976420-1110-50,43571110,frequent_checker,FR,Bordeaux,2025-07,50,2025-07-28T17:50:39.000Z,2025-07-28T17:59:41.000Z,17,17,0,0,Connexion SSO,SSO Disconnect,login,logout,6,542,108.4,42,163,4,3,1,1,0,6,0,1,1,0,0,3,2,1,0,0.0,0,0,0,normal,[],[],Connexion SSO > Télécharger un décompte > Télécharger un décompte > Exporter remboursement > Télécharger un décompte > SSO Disconnect,login > refunds > refunds > refunds > refunds > logout
333445-8377-52,90588377,contact_heavy,FR,Marseille,2025-07,52,2025-07-28T17:59:37.000Z,2025-07-28T18:15:45.000Z,17,18,0,0,Connexion,Déconnexion,login,logout,5,968,242.0,31,444,5,3,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Envoi d'une réclamation > demander un renvoi par mail d'échéancier > Déconnexion,login > login > claims > claims > logout
405451-4717-49,86054717,frequent_checker,FR,Paris,2025-07,49,2025-07-28T18:01:43.000Z,2025-07-28T18:04:49.000Z,18,18,0,0,Connexion SSO,SSO Disconnect,login,logout,4,186,62.0,39,92,4,3,1,1,0,4,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Exporter remboursement > Télécharger un décompte > SSO Disconnect,login > refunds > refunds > logout
821281-8377-53,90588377,contact_heavy,FR,Marseille,2025-07,53,2025-07-28T18:05:01.000Z,2025-07-28T18:14:07.000Z,18,18,0,0,Connexion,Déconnexion,login,logout,4,546,182.0,55,342,3,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > envoi d'une demande de résiliation > envoi d'une demande de résiliation > Déconnexion,login > resiliation > resiliation > logout
7064360-8492-46,98228492,self_service,IT,Bologna,2025-07,46,2025-07-28T18:14:03.000Z,2025-07-28T18:27:31.000Z,18,18,0,0,Connexion SSO,SSO Disconnect,login,logout,6,808,161.6,10,399,6,4,1,1,0,6,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],"Connexion SSO > Changer les coordonnées bancaire, changement de RIB pour les cotisations > Signature électronique d'un mandat sepa > Ouverture d'un document contractuel > Partager un justificatif du PACS > SSO Disconnect",login > banking > banking > documents > documents > logout
6513184-7724-47,73967724,frequent_checker,FR,Bordeaux,2025-07,47,2025-07-28T18:14:11.000Z,2025-07-28T18:17:53.000Z,18,18,0,0,Connexion SSO,SSO Disconnect,login,logout,3,222,111.0,54,168,3,3,1,1,0,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Exporter remboursement > SSO Disconnect,login > refunds > logout
4997027-9215-50,64939215,self_service,FR,Lille,2025-07,50,2025-07-28T18:24:24.000Z,2025-07-28T18:35:08.000Z,18,18,0,0,Connexion,Déconnexion,login,logout,8,644,92.0,23,178,7,3,1,1,0,8,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Sélection email MFA > Régénération code MFA > Validation MFA > Télécharger le certificat d'adhésion > Exporter remboursement > Exporter remboursement > Déconnexion,login > login > login > login > refunds > refunds > refunds > logout
779239-8990-50,25358990,frequent_checker,FR,Marseille,2025-07,50,2025-07-28T18:33:29.000Z,2025-07-28T18:49:18.000Z,18,18,0,0,Connexion SSO,SSO Disconnect,login,logout,5,949,237.25,16,430,5,4,1,1,1,4,1,1,1,0,0,1,1,0,10,2.0,0,0,0,normal,[],[],Connexion SSO > Exporter remboursement > Partager un justificatif du PACS > Ouverture d'un document contractuel > SSO Disconnect,login > refunds > documents > documents > logout
4454000-0659-51,76490659,self_service,FR,Paris,2025-07,51,2025-07-28T18:33:39.000Z,2025-07-28T18:45:55.000Z,18,18,0,0,Connexion,Déconnexion,login,logout,4,736,245.33,34,477,3,3,1,1,0,4,0,1,1,0,0,2,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Ouverture d'un document contractuel > Ouverture d'un document contractuel > Déconnexion,login > documents > documents > logout
1168685-9410-50,34969410,admin_delegated,FR,Nantes,2025-07,50,2025-07-29T07:51:08.000Z,2025-07-29T08:20:02.000Z,7,8,1,0,Connexion SSO,SSO Disconnect,login,logout,7,1734,289.0,57,487,7,5,1,1,0,7,0,1,1,0,0,2,1,0,0,0.0,0,0,0,normal,[],[],"Connexion SSO > Changer les coordonnées bancaire, changement de RIB pour les cotisations > Signature électronique d'un mandat sepa > Envoi d'un document > Changer l'organisme de rattachement sécu. Social > Renvoi carte TP papier > SSO Disconnect",login > banking > banking > documents > preferences > preferences > logout
3820651-2112-48,85582112,frequent_checker,FR,Nantes,2025-07,48,2025-07-29T07:53:48.000Z,2025-07-29T07:57:05.000Z,7,7,1,0,Connexion SSO,SSO Disconnect,login,logout,4,197,65.67,33,118,4,4,1,1,0,4,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Télécharger un décompte > Téléchargement carte TP > SSO Disconnect,login > refunds > tp_card > logout
303702-2180-47,94762180,admin_delegated,FR,Paris,2025-07,47,2025-07-29T08:03:39.000Z,2025-07-29T08:42:27.000Z,8,8,1,0,Connexion en tant que,SSO Disconnect,login,logout,8,2328,332.57,26,851,7,5,1,1,0,8,0,1,1,0,0,3,1,0,0,0.0,0,0,0,normal,[],[],"Connexion en tant que > Renvoi carte TP papier > Changer l'organisme de rattachement sécu. Social > Signature électronique d'un mandat sepa > Changer les coordonnées bancaire, changement de RIB pour les cotisations > Ouverture d'un document contractuel > Ouverture d'un document contractuel > SSO Disconnect",login > preferences > preferences > banking > banking > documents > documents > logout
4248223-9715-51,59829715,self_service,FR,Nantes,2025-07,51,2025-07-29T08:07:58.000Z,2025-07-29T08:19:28.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,4,690,230.0,13,448,4,3,1,1,0,4,0,1,1,0,0,2,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Envoi d'un document > Ouverture d'un document contractuel > Déconnexion,login > documents > documents > logout
